student_id,student_name,feedback
44020,Student_44020,The exams was helpful
44021,Student_44021,The labs was difficult
44022,Student_44022,The exams was helpful
44023,Student_44023,The course was awful
44024,Student_44024,The assignments was awful
44025,Student_44025,The course was great
44026,Student_44026,The faculty was bad
44027,Student_44027,The exams was excellent
44028,Student_44028,The course was amazing
44029,Student_44029,The teaching was amazing
44030,Student_44030,The faculty was okay
44031,Student_44031,The course was normal
44032,Student_44032,The course was awful
44033,Student_44033,The teaching was great
44034,Student_44034,The faculty was awful
44035,Student_44035,The assignments was okay
44036,Student_44036,The assignments was difficult
44037,Student_44037,The course was awful
44038,Student_44038,The faculty was okay
44039,Student_44039,The faculty was fine
44040,Student_44040,The faculty was average
44041,Student_44041,The labs was terrible
44042,Student_44042,The exams was poor
44043,Student_44043,The faculty was poor
44044,Student_44044,The teaching was bad
44045,Student_44045,The teaching was amazing
44046,Student_44046,The faculty was great
44047,Student_44047,The faculty was fine
44048,Student_44048,The exams was difficult
44049,Student_44049,The teaching was poor
44050,Student_44050,The teaching was great
44051,Student_44051,The faculty was difficult
44052,Student_44052,The exams was okay
44053,Student_44053,The teaching was fine
44054,Student_44054,The labs was great
44055,Student_44055,The labs was poor
44056,Student_44056,The teaching was normal
44057,Student_44057,The labs was normal
44058,Student_44058,The exams was great
44059,Student_44059,The exams was awful
44060,Student_44060,The teaching was terrible
44061,Student_44061,The faculty was terrible
44062,Student_44062,The labs was difficult
44063,Student_44063,The assignments was fine
44064,Student_44064,The faculty was helpful
44065,Student_44065,The faculty was awful
44066,Student_44066,The course was helpful
44067,Student_44067,The labs was difficult
44068,Student_44068,The course was difficult
44069,Student_44069,The exams was excellent
44070,Student_44070,The course was poor
44071,Student_44071,The course was normal
44072,Student_44072,The exams was difficult
44073,Student_44073,The course was good
44074,Student_44074,The exams was great
44075,Student_44075,The course was poor
44076,Student_44076,The labs was amazing
44077,Student_44077,The teaching was average
44078,Student_44078,The faculty was bad
44079,Student_44079,The labs was okay
44080,Student_44080,The course was difficult
44081,Student_44081,The course was difficult
44082,Student_44082,The exams was fine
44083,Student_44083,The assignments was terrible
44084,Student_44084,The faculty was helpful
44085,Student_44085,The assignments was terrible
44086,Student_44086,The assignments was normal
44087,Student_44087,The course was normal
44088,Student_44088,The labs was excellent
44089,Student_44089,The course was excellent
44090,Student_44090,The labs was okay
44091,Student_44091,The course was bad
44092,Student_44092,The teaching was great
44093,Student_44093,The labs was amazing
44094,Student_44094,The course was excellent
44095,Student_44095,The teaching was fine
44096,Student_44096,The faculty was amazing
44097,Student_44097,The teaching was average
44098,Student_44098,The exams was excellent
44099,Student_44099,The exams was amazing
44100,Student_44100,The labs was normal
44101,Student_44101,The assignments was helpful
44102,Student_44102,The course was terrible
44103,Student_44103,The course was okay
44104,Student_44104,The exams was normal
44105,Student_44105,The faculty was good
44106,Student_44106,The labs was terrible
44107,Student_44107,The labs was difficult
44108,Student_44108,The course was great
44109,Student_44109,The course was normal
44110,Student_44110,The teaching was great
44111,Student_44111,The faculty was helpful
44112,Student_44112,The faculty was average
44113,Student_44113,The teaching was excellent
44114,Student_44114,The course was good
44115,Student_44115,The assignments was excellent
44116,Student_44116,The labs was poor
44117,Student_44117,The course was great
44118,Student_44118,The course was average
44119,Student_44119,The assignments was difficult
44120,Student_44120,The teaching was terrible
44121,Student_44121,The assignments was amazing
44122,Student_44122,The faculty was average
44123,Student_44123,The labs was normal
44124,Student_44124,The labs was fine
44125,Student_44125,The assignments was excellent
44126,Student_44126,The labs was amazing
44127,Student_44127,The labs was helpful
44128,Student_44128,The assignments was excellent
44129,Student_44129,The exams was bad
44130,Student_44130,The labs was terrible
44131,Student_44131,The teaching was okay
44132,Student_44132,The exams was amazing
44133,Student_44133,The faculty was helpful
44134,Student_44134,The course was helpful
44135,Student_44135,The course was okay
44136,Student_44136,The faculty was poor
44137,Student_44137,The exams was fine
44138,Student_44138,The assignments was terrible
44139,Student_44139,The assignments was awful
44140,Student_44140,The course was okay
44141,Student_44141,The course was good
44142,Student_44142,The course was terrible
44143,Student_44143,The assignments was good
44144,Student_44144,The teaching was difficult
44145,Student_44145,The course was difficult
44146,Student_44146,The exams was okay
44147,Student_44147,The exams was excellent
44148,Student_44148,The assignments was helpful
44149,Student_44149,The faculty was okay
44150,Student_44150,The exams was fine
44151,Student_44151,The exams was amazing
44152,Student_44152,The course was okay
44153,Student_44153,The course was bad
44154,Student_44154,The course was helpful
44155,Student_44155,The course was awful
44156,Student_44156,The course was fine
44157,Student_44157,The labs was average
44158,Student_44158,The assignments was great
44159,Student_44159,The exams was excellent
44160,Student_44160,The faculty was great
44161,Student_44161,The labs was okay
44162,Student_44162,The faculty was terrible
44163,Student_44163,The assignments was helpful
44164,Student_44164,The course was difficult
44165,Student_44165,The assignments was helpful
44166,Student_44166,The exams was fine
44167,Student_44167,The labs was okay
44168,Student_44168,The labs was excellent
44169,Student_44169,The course was average
44170,Student_44170,The teaching was poor
44171,Student_44171,The teaching was helpful
44172,Student_44172,The faculty was excellent
44173,Student_44173,The teaching was poor
44174,Student_44174,The labs was normal
44175,Student_44175,The teaching was awful
44176,Student_44176,The exams was fine
44177,Student_44177,The assignments was helpful
44178,Student_44178,The faculty was average
44179,Student_44179,The exams was good
44180,Student_44180,The faculty was helpful
44181,Student_44181,The assignments was fine
44182,Student_44182,The course was terrible
44183,Student_44183,The course was terrible
44184,Student_44184,The exams was excellent
44185,Student_44185,The exams was difficult
44186,Student_44186,The course was normal
44187,Student_44187,The labs was good
44188,Student_44188,The faculty was amazing
44189,Student_44189,The assignments was difficult
44190,Student_44190,The assignments was terrible
44191,Student_44191,The faculty was difficult
44192,Student_44192,The course was average
44193,Student_44193,The exams was average
44194,Student_44194,The assignments was great
44195,Student_44195,The labs was great
44196,Student_44196,The faculty was great
44197,Student_44197,The faculty was poor
44198,Student_44198,The exams was helpful
44199,Student_44199,The teaching was normal
44200,Student_44200,The faculty was average
44201,Student_44201,The teaching was good
44202,Student_44202,The teaching was fine
44203,Student_44203,The course was bad
44204,Student_44204,The course was average
44205,Student_44205,The exams was good
44206,Student_44206,The teaching was bad
44207,Student_44207,The faculty was poor
44208,Student_44208,The faculty was bad
44209,Student_44209,The course was amazing
44210,Student_44210,The course was good
44211,Student_44211,The assignments was awful
44212,Student_44212,The course was fine
44213,Student_44213,The course was awful
44214,Student_44214,The faculty was excellent
44215,Student_44215,The teaching was terrible
44216,Student_44216,The teaching was excellent
44217,Student_44217,The assignments was poor
44218,Student_44218,The assignments was fine
44219,Student_44219,The exams was bad
44220,Student_44220,The assignments was excellent
44221,Student_44221,The exams was normal
44222,Student_44222,The labs was average
44223,Student_44223,The exams was average
44224,Student_44224,The exams was normal
44225,Student_44225,The labs was average
44226,Student_44226,The course was okay
44227,Student_44227,The faculty was excellent
44228,Student_44228,The faculty was helpful
44229,Student_44229,The faculty was terrible
44230,Student_44230,The course was average
44231,Student_44231,The faculty was normal
44232,Student_44232,The course was good
44233,Student_44233,The labs was bad
44234,Student_44234,The assignments was normal
44235,Student_44235,The faculty was awful
44236,Student_44236,The course was amazing
44237,Student_44237,The faculty was fine
44238,Student_44238,The assignments was awful
44239,Student_44239,The course was average
44240,Student_44240,The exams was helpful
44241,Student_44241,The teaching was difficult
44242,Student_44242,The course was fine
44243,Student_44243,The labs was okay
44244,Student_44244,The course was average
44245,Student_44245,The assignments was great
44246,Student_44246,The faculty was helpful
44247,Student_44247,The faculty was awful
44248,Student_44248,The faculty was poor
44249,Student_44249,The labs was good
44250,Student_44250,The exams was good
44251,Student_44251,The course was difficult
44252,Student_44252,The teaching was difficult
44253,Student_44253,The labs was amazing
44254,Student_44254,The teaching was bad
44255,Student_44255,The labs was good
44256,Student_44256,The faculty was excellent
44257,Student_44257,The exams was terrible
44258,Student_44258,The exams was good
44259,Student_44259,The assignments was okay
44260,Student_44260,The labs was okay
44261,Student_44261,The course was okay
44262,Student_44262,The labs was great
44263,Student_44263,The teaching was awful
44264,Student_44264,The labs was excellent
44265,Student_44265,The exams was good
44266,Student_44266,The teaching was great
44267,Student_44267,The course was normal
44268,Student_44268,The assignments was okay
44269,Student_44269,The course was fine
44270,Student_44270,The exams was fine
44271,Student_44271,The assignments was fine
44272,Student_44272,The assignments was okay
44273,Student_44273,The assignments was average
44274,Student_44274,The exams was great
44275,Student_44275,The exams was amazing
44276,Student_44276,The labs was normal
44277,Student_44277,The exams was okay
44278,Student_44278,The labs was okay
44279,Student_44279,The teaching was difficult
44280,Student_44280,The faculty was average
44281,Student_44281,The labs was okay
44282,Student_44282,The labs was terrible
44283,Student_44283,The teaching was average
44284,Student_44284,The assignments was amazing
44285,Student_44285,The course was good
44286,Student_44286,The assignments was bad
44287,Student_44287,The assignments was amazing
44288,Student_44288,The labs was bad
44289,Student_44289,The assignments was average
44290,Student_44290,The faculty was helpful
44291,Student_44291,The assignments was awful
44292,Student_44292,The course was okay
44293,Student_44293,The exams was difficult
44294,Student_44294,The course was poor
44295,Student_44295,The assignments was fine
44296,Student_44296,The exams was difficult
44297,Student_44297,The exams was awful
44298,Student_44298,The assignments was excellent
44299,Student_44299,The labs was okay
44300,Student_44300,The teaching was poor
44301,Student_44301,The faculty was bad
44302,Student_44302,The labs was excellent
44303,Student_44303,The assignments was good
44304,Student_44304,The teaching was normal
44305,Student_44305,The exams was terrible
44306,Student_44306,The teaching was amazing
44307,Student_44307,The faculty was poor
44308,Student_44308,The faculty was difficult
44309,Student_44309,The exams was poor
44310,Student_44310,The labs was awful
44311,Student_44311,The labs was bad
44312,Student_44312,The assignments was good
44313,Student_44313,The course was fine
44314,Student_44314,The assignments was amazing
44315,Student_44315,The teaching was average
44316,Student_44316,The labs was excellent
44317,Student_44317,The assignments was excellent
44318,Student_44318,The exams was awful
44319,Student_44319,The assignments was great
44320,Student_44320,The labs was amazing
44321,Student_44321,The course was difficult
44322,Student_44322,The labs was great
44323,Student_44323,The teaching was fine
44324,Student_44324,The assignments was okay
44325,Student_44325,The teaching was okay
44326,Student_44326,The exams was good
44327,Student_44327,The assignments was awful
44328,Student_44328,The faculty was difficult
44329,Student_44329,The teaching was difficult
44330,Student_44330,The labs was normal
44331,Student_44331,The teaching was poor
44332,Student_44332,The course was fine
44333,Student_44333,The faculty was poor
44334,Student_44334,The exams was good
44335,Student_44335,The assignments was good
44336,Student_44336,The exams was okay
44337,Student_44337,The course was fine
44338,Student_44338,The exams was excellent
44339,Student_44339,The exams was fine
44340,Student_44340,The course was okay
44341,Student_44341,The course was average
44342,Student_44342,The teaching was difficult
44343,Student_44343,The teaching was good
44344,Student_44344,The labs was okay
44345,Student_44345,The labs was bad
44346,Student_44346,The faculty was helpful
44347,Student_44347,The exams was bad
44348,Student_44348,The assignments was okay
44349,Student_44349,The course was fine
44350,Student_44350,The assignments was awful
44351,Student_44351,The labs was normal
44352,Student_44352,The exams was poor
44353,Student_44353,The teaching was awful
44354,Student_44354,The course was normal
44355,Student_44355,The labs was helpful
44356,Student_44356,The teaching was fine
44357,Student_44357,The faculty was bad
44358,Student_44358,The faculty was excellent
44359,Student_44359,The exams was helpful
44360,Student_44360,The faculty was fine
44361,Student_44361,The course was awful
44362,Student_44362,The exams was good
44363,Student_44363,The assignments was terrible
44364,Student_44364,The course was great
44365,Student_44365,The course was great
44366,Student_44366,The exams was bad
44367,Student_44367,The course was great
44368,Student_44368,The faculty was okay
44369,Student_44369,The exams was difficult
44370,Student_44370,The labs was average
44371,Student_44371,The exams was excellent
44372,Student_44372,The faculty was okay
44373,Student_44373,The exams was okay
44374,Student_44374,The assignments was bad
44375,Student_44375,The assignments was terrible
44376,Student_44376,The assignments was normal
44377,Student_44377,The exams was bad
44378,Student_44378,The labs was terrible
44379,Student_44379,The assignments was terrible
44380,Student_44380,The course was bad
44381,Student_44381,The assignments was amazing
44382,Student_44382,The labs was fine
44383,Student_44383,The labs was difficult
44384,Student_44384,The faculty was fine
44385,Student_44385,The faculty was terrible
44386,Student_44386,The teaching was difficult
44387,Student_44387,The exams was normal
44388,Student_44388,The teaching was bad
44389,Student_44389,The teaching was good
44390,Student_44390,The faculty was normal
44391,Student_44391,The labs was difficult
44392,Student_44392,The exams was average
44393,Student_44393,The faculty was bad
44394,Student_44394,The exams was good
44395,Student_44395,The labs was terrible
44396,Student_44396,The exams was fine
44397,Student_44397,The course was amazing
44398,Student_44398,The exams was average
44399,Student_44399,The teaching was fine
44400,Student_44400,The teaching was difficult
44401,Student_44401,The assignments was bad
44402,Student_44402,The teaching was amazing
44403,Student_44403,The assignments was amazing
44404,Student_44404,The labs was fine
44405,Student_44405,The labs was okay
44406,Student_44406,The course was awful
44407,Student_44407,The exams was terrible
44408,Student_44408,The faculty was good
44409,Student_44409,The teaching was good
44410,Student_44410,The faculty was average
44411,Student_44411,The assignments was amazing
44412,Student_44412,The faculty was awful
44413,Student_44413,The assignments was amazing
44414,Student_44414,The teaching was fine
44415,Student_44415,The course was awful
44416,Student_44416,The assignments was normal
44417,Student_44417,The faculty was good
44418,Student_44418,The exams was excellent
44419,Student_44419,The exams was bad
44420,Student_44420,The exams was great
44421,Student_44421,The course was okay
44422,Student_44422,The assignments was excellent
44423,Student_44423,The faculty was okay
44424,Student_44424,The labs was amazing
44425,Student_44425,The faculty was awful
44426,Student_44426,The course was bad
44427,Student_44427,The faculty was fine
44428,Student_44428,The course was average
44429,Student_44429,The exams was terrible
44430,Student_44430,The course was excellent
44431,Student_44431,The faculty was amazing
44432,Student_44432,The assignments was bad
44433,Student_44433,The assignments was okay
44434,Student_44434,The teaching was fine
44435,Student_44435,The teaching was average
44436,Student_44436,The labs was good
44437,Student_44437,The course was helpful
44438,Student_44438,The labs was okay
44439,Student_44439,The assignments was great
44440,Student_44440,The course was average
44441,Student_44441,The exams was difficult
44442,Student_44442,The course was amazing
44443,Student_44443,The labs was normal
44444,Student_44444,The labs was helpful
44445,Student_44445,The course was poor
44446,Student_44446,The exams was average
44447,Student_44447,The assignments was difficult
44448,Student_44448,The course was normal
44449,Student_44449,The exams was awful
44450,Student_44450,The faculty was normal
44451,Student_44451,The labs was great
44452,Student_44452,The faculty was amazing
44453,Student_44453,The assignments was helpful
44454,Student_44454,The labs was okay
44455,Student_44455,The course was terrible
44456,Student_44456,The course was okay
44457,Student_44457,The assignments was excellent
44458,Student_44458,The labs was great
44459,Student_44459,The faculty was poor
44460,Student_44460,The labs was terrible
44461,Student_44461,The assignments was good
44462,Student_44462,The faculty was normal
44463,Student_44463,The teaching was bad
44464,Student_44464,The labs was good
44465,Student_44465,The course was terrible
44466,Student_44466,The teaching was normal
44467,Student_44467,The course was okay
44468,Student_44468,The course was average
44469,Student_44469,The faculty was awful
44470,Student_44470,The exams was excellent
44471,Student_44471,The faculty was okay
44472,Student_44472,The faculty was normal
44473,Student_44473,The exams was amazing
44474,Student_44474,The course was okay
44475,Student_44475,The faculty was fine
44476,Student_44476,The exams was excellent
44477,Student_44477,The labs was good
44478,Student_44478,The exams was awful
44479,Student_44479,The exams was average
44480,Student_44480,The labs was normal
44481,Student_44481,The teaching was excellent
44482,Student_44482,The assignments was helpful
44483,Student_44483,The exams was bad
44484,Student_44484,The faculty was poor
44485,Student_44485,The course was bad
44486,Student_44486,The assignments was terrible
44487,Student_44487,The course was average
44488,Student_44488,The teaching was fine
44489,Student_44489,The teaching was helpful
44490,Student_44490,The exams was average
44491,Student_44491,The assignments was difficult
44492,Student_44492,The exams was average
44493,Student_44493,The labs was normal
44494,Student_44494,The course was terrible
44495,Student_44495,The labs was excellent
44496,Student_44496,The assignments was bad
44497,Student_44497,The faculty was excellent
44498,Student_44498,The exams was normal
44499,Student_44499,The exams was fine
44500,Student_44500,The assignments was helpful
44501,Student_44501,The teaching was awful
44502,Student_44502,The faculty was average
44503,Student_44503,The course was average
44504,Student_44504,The faculty was normal
44505,Student_44505,The faculty was difficult
44506,Student_44506,The labs was okay
44507,Student_44507,The assignments was bad
44508,Student_44508,The labs was good
44509,Student_44509,The assignments was fine
44510,Student_44510,The course was awful
44511,Student_44511,The teaching was helpful
44512,Student_44512,The labs was terrible
44513,Student_44513,The labs was poor
44514,Student_44514,The teaching was great
44515,Student_44515,The assignments was poor
44516,Student_44516,The course was excellent
44517,Student_44517,The labs was awful
44518,Student_44518,The exams was excellent
44519,Student_44519,The course was good
44520,Student_44520,The exams was average
44521,Student_44521,The course was poor
44522,Student_44522,The course was great
44523,Student_44523,The teaching was amazing
44524,Student_44524,The course was great
44525,Student_44525,The labs was excellent
44526,Student_44526,The exams was helpful
44527,Student_44527,The exams was difficult
44528,Student_44528,The teaching was fine
44529,Student_44529,The faculty was terrible
44530,Student_44530,The course was good
44531,Student_44531,The assignments was great
44532,Student_44532,The teaching was average
44533,Student_44533,The exams was average
44534,Student_44534,The teaching was bad
44535,Student_44535,The assignments was helpful
44536,Student_44536,The course was normal
44537,Student_44537,The exams was normal
44538,Student_44538,The assignments was great
44539,Student_44539,The teaching was poor
44540,Student_44540,The course was good
44541,Student_44541,The labs was poor
44542,Student_44542,The teaching was difficult
44543,Student_44543,The faculty was okay
44544,Student_44544,The labs was normal
44545,Student_44545,The exams was poor
44546,Student_44546,The faculty was poor
44547,Student_44547,The course was amazing
44548,Student_44548,The teaching was terrible
44549,Student_44549,The course was great
44550,Student_44550,The exams was average
44551,Student_44551,The teaching was bad
44552,Student_44552,The assignments was good
44553,Student_44553,The exams was excellent
44554,Student_44554,The assignments was normal
44555,Student_44555,The faculty was fine
44556,Student_44556,The assignments was fine
44557,Student_44557,The assignments was terrible
44558,Student_44558,The exams was good
44559,Student_44559,The teaching was bad
44560,Student_44560,The labs was normal
44561,Student_44561,The labs was helpful
44562,Student_44562,The assignments was fine
44563,Student_44563,The assignments was average
44564,Student_44564,The labs was amazing
44565,Student_44565,The labs was amazing
44566,Student_44566,The course was bad
44567,Student_44567,The exams was fine
44568,Student_44568,The faculty was okay
44569,Student_44569,The faculty was okay
44570,Student_44570,The course was amazing
44571,Student_44571,The teaching was excellent
44572,Student_44572,The labs was okay
44573,Student_44573,The assignments was excellent
44574,Student_44574,The faculty was normal
44575,Student_44575,The teaching was fine
44576,Student_44576,The teaching was normal
44577,Student_44577,The course was okay
44578,Student_44578,The assignments was fine
44579,Student_44579,The teaching was amazing
44580,Student_44580,The labs was amazing
44581,Student_44581,The faculty was amazing
44582,Student_44582,The teaching was great
44583,Student_44583,The course was average
44584,Student_44584,The exams was bad
44585,Student_44585,The faculty was excellent
44586,Student_44586,The assignments was bad
44587,Student_44587,The labs was excellent
44588,Student_44588,The exams was average
44589,Student_44589,The faculty was difficult
44590,Student_44590,The teaching was fine
44591,Student_44591,The exams was bad
44592,Student_44592,The teaching was average
44593,Student_44593,The exams was fine
44594,Student_44594,The exams was great
44595,Student_44595,The assignments was difficult
44596,Student_44596,The labs was great
44597,Student_44597,The exams was average
44598,Student_44598,The teaching was normal
44599,Student_44599,The exams was fine
44600,Student_44600,The labs was okay
44601,Student_44601,The assignments was bad
44602,Student_44602,The exams was great
44603,Student_44603,The labs was okay
44604,Student_44604,The assignments was okay
44605,Student_44605,The teaching was average
44606,Student_44606,The labs was fine
44607,Student_44607,The course was normal
44608,Student_44608,The faculty was okay
44609,Student_44609,The teaching was poor
44610,Student_44610,The exams was good
44611,Student_44611,The exams was average
44612,Student_44612,The exams was helpful
44613,Student_44613,The assignments was helpful
44614,Student_44614,The labs was fine
44615,Student_44615,The teaching was good
44616,Student_44616,The exams was bad
44617,Student_44617,The assignments was normal
44618,Student_44618,The faculty was excellent
44619,Student_44619,The teaching was helpful
44620,Student_44620,The labs was good
44621,Student_44621,The teaching was good
44622,Student_44622,The course was average
44623,Student_44623,The faculty was good
44624,Student_44624,The assignments was okay
44625,Student_44625,The faculty was awful
44626,Student_44626,The teaching was normal
44627,Student_44627,The labs was fine
44628,Student_44628,The assignments was good
44629,Student_44629,The exams was good
44630,Student_44630,The teaching was fine
44631,Student_44631,The faculty was normal
44632,Student_44632,The assignments was normal
44633,Student_44633,The exams was awful
44634,Student_44634,The course was helpful
44635,Student_44635,The labs was helpful
44636,Student_44636,The teaching was good
44637,Student_44637,The assignments was poor
44638,Student_44638,The labs was bad
44639,Student_44639,The labs was difficult
44640,Student_44640,The teaching was fine
44641,Student_44641,The faculty was great
44642,Student_44642,The labs was bad
44643,Student_44643,The assignments was normal
44644,Student_44644,The course was terrible
44645,Student_44645,The exams was excellent
44646,Student_44646,The exams was excellent
44647,Student_44647,The teaching was average
44648,Student_44648,The labs was good
44649,Student_44649,The faculty was excellent
44650,Student_44650,The course was helpful
44651,Student_44651,The exams was terrible
44652,Student_44652,The teaching was poor
44653,Student_44653,The exams was average
44654,Student_44654,The exams was average
44655,Student_44655,The teaching was average
44656,Student_44656,The teaching was helpful
44657,Student_44657,The faculty was good
44658,Student_44658,The teaching was average
44659,Student_44659,The course was great
44660,Student_44660,The teaching was okay
44661,Student_44661,The labs was poor
44662,Student_44662,The course was okay
44663,Student_44663,The exams was excellent
44664,Student_44664,The exams was good
44665,Student_44665,The labs was difficult
44666,Student_44666,The labs was great
44667,Student_44667,The exams was great
44668,Student_44668,The teaching was poor
44669,Student_44669,The teaching was helpful
44670,Student_44670,The assignments was excellent
44671,Student_44671,The teaching was helpful
44672,Student_44672,The faculty was bad
44673,Student_44673,The assignments was fine
44674,Student_44674,The assignments was good
44675,Student_44675,The course was excellent
44676,Student_44676,The teaching was bad
44677,Student_44677,The faculty was terrible
44678,Student_44678,The labs was terrible
44679,Student_44679,The faculty was average
44680,Student_44680,The exams was good
44681,Student_44681,The assignments was bad
44682,Student_44682,The exams was okay
44683,Student_44683,The labs was awful
44684,Student_44684,The faculty was amazing
44685,Student_44685,The course was awful
44686,Student_44686,The exams was helpful
44687,Student_44687,The exams was average
44688,Student_44688,The teaching was awful
44689,Student_44689,The course was okay
44690,Student_44690,The course was average
44691,Student_44691,The course was amazing
44692,Student_44692,The assignments was amazing
44693,Student_44693,The faculty was amazing
44694,Student_44694,The exams was average
44695,Student_44695,The course was okay
44696,Student_44696,The faculty was normal
44697,Student_44697,The labs was normal
44698,Student_44698,The exams was okay
44699,Student_44699,The teaching was bad
44700,Student_44700,The course was okay
44701,Student_44701,The faculty was fine
44702,Student_44702,The teaching was normal
44703,Student_44703,The course was normal
44704,Student_44704,The exams was awful
44705,Student_44705,The exams was bad
44706,Student_44706,The exams was great
44707,Student_44707,The labs was good
44708,Student_44708,The course was great
44709,Student_44709,The faculty was awful
44710,Student_44710,The faculty was normal
44711,Student_44711,The labs was terrible
44712,Student_44712,The teaching was amazing
44713,Student_44713,The labs was difficult
44714,Student_44714,The teaching was average
44715,Student_44715,The labs was excellent
44716,Student_44716,The faculty was okay
44717,Student_44717,The labs was average
44718,Student_44718,The faculty was excellent
44719,Student_44719,The teaching was average
44720,Student_44720,The course was excellent
44721,Student_44721,The labs was good
44722,Student_44722,The labs was helpful
44723,Student_44723,The assignments was normal
44724,Student_44724,The faculty was bad
44725,Student_44725,The faculty was awful
44726,Student_44726,The faculty was helpful
44727,Student_44727,The faculty was fine
44728,Student_44728,The assignments was poor
44729,Student_44729,The assignments was poor
44730,Student_44730,The labs was bad
44731,Student_44731,The exams was amazing
44732,Student_44732,The labs was difficult
44733,Student_44733,The faculty was amazing
44734,Student_44734,The faculty was okay
44735,Student_44735,The labs was fine
44736,Student_44736,The assignments was normal
44737,Student_44737,The teaching was okay
44738,Student_44738,The labs was excellent
44739,Student_44739,The labs was fine
44740,Student_44740,The faculty was fine
44741,Student_44741,The exams was good
44742,Student_44742,The exams was bad
44743,Student_44743,The labs was normal
44744,Student_44744,The labs was great
44745,Student_44745,The faculty was okay
44746,Student_44746,The labs was normal
44747,Student_44747,The teaching was normal
44748,Student_44748,The faculty was terrible
44749,Student_44749,The labs was awful
44750,Student_44750,The assignments was awful
44751,Student_44751,The labs was terrible
44752,Student_44752,The exams was terrible
44753,Student_44753,The exams was amazing
44754,Student_44754,The assignments was bad
44755,Student_44755,The labs was normal
44756,Student_44756,The teaching was normal
44757,Student_44757,The faculty was good
44758,Student_44758,The teaching was awful
44759,Student_44759,The faculty was good
44760,Student_44760,The teaching was okay
44761,Student_44761,The course was amazing
44762,Student_44762,The teaching was great
44763,Student_44763,The labs was terrible
44764,Student_44764,The labs was helpful
44765,Student_44765,The exams was poor
44766,Student_44766,The labs was normal
44767,Student_44767,The assignments was amazing
44768,Student_44768,The exams was bad
44769,Student_44769,The labs was helpful
44770,Student_44770,The exams was fine
44771,Student_44771,The faculty was bad
44772,Student_44772,The faculty was good
44773,Student_44773,The faculty was poor
44774,Student_44774,The course was helpful
44775,Student_44775,The labs was fine
44776,Student_44776,The faculty was difficult
44777,Student_44777,The faculty was fine
44778,Student_44778,The labs was okay
44779,Student_44779,The course was average
44780,Student_44780,The teaching was helpful
44781,Student_44781,The teaching was okay
44782,Student_44782,The course was average
44783,Student_44783,The teaching was fine
44784,Student_44784,The assignments was difficult
44785,Student_44785,The assignments was difficult
44786,Student_44786,The teaching was normal
44787,Student_44787,The exams was average
44788,Student_44788,The teaching was difficult
44789,Student_44789,The faculty was poor
44790,Student_44790,The faculty was awful
44791,Student_44791,The exams was amazing
44792,Student_44792,The course was terrible
44793,Student_44793,The exams was average
44794,Student_44794,The assignments was normal
44795,Student_44795,The teaching was normal
44796,Student_44796,The assignments was helpful
44797,Student_44797,The teaching was awful
44798,Student_44798,The faculty was average
44799,Student_44799,The labs was awful
44800,Student_44800,The faculty was normal
44801,Student_44801,The assignments was excellent
44802,Student_44802,The assignments was awful
44803,Student_44803,The labs was bad
44804,Student_44804,The exams was difficult
44805,Student_44805,The labs was awful
44806,Student_44806,The assignments was okay
44807,Student_44807,The faculty was bad
44808,Student_44808,The faculty was okay
44809,Student_44809,The faculty was okay
44810,Student_44810,The exams was helpful
44811,Student_44811,The teaching was normal
44812,Student_44812,The course was average
44813,Student_44813,The labs was helpful
44814,Student_44814,The exams was normal
44815,Student_44815,The exams was helpful
44816,Student_44816,The teaching was good
44817,Student_44817,The faculty was average
44818,Student_44818,The course was okay
44819,Student_44819,The labs was great
44820,Student_44820,The teaching was amazing
44821,Student_44821,The assignments was great
44822,Student_44822,The faculty was normal
44823,Student_44823,The teaching was helpful
44824,Student_44824,The teaching was okay
44825,Student_44825,The teaching was okay
44826,Student_44826,The labs was poor
44827,Student_44827,The teaching was amazing
44828,Student_44828,The labs was helpful
44829,Student_44829,The exams was helpful
44830,Student_44830,The course was poor
44831,Student_44831,The exams was average
44832,Student_44832,The exams was okay
44833,Student_44833,The labs was okay
44834,Student_44834,The course was terrible
44835,Student_44835,The teaching was excellent
44836,Student_44836,The labs was amazing
44837,Student_44837,The assignments was fine
44838,Student_44838,The course was helpful
44839,Student_44839,The labs was normal
44840,Student_44840,The faculty was excellent
44841,Student_44841,The assignments was amazing
44842,Student_44842,The teaching was normal
44843,Student_44843,The teaching was excellent
44844,Student_44844,The course was good
44845,Student_44845,The teaching was helpful
44846,Student_44846,The faculty was average
44847,Student_44847,The labs was good
44848,Student_44848,The labs was normal
44849,Student_44849,The faculty was terrible
44850,Student_44850,The assignments was terrible
44851,Student_44851,The course was excellent
44852,Student_44852,The labs was terrible
44853,Student_44853,The course was poor
44854,Student_44854,The labs was great
44855,Student_44855,The faculty was bad
44856,Student_44856,The labs was average
44857,Student_44857,The faculty was poor
44858,Student_44858,The faculty was terrible
44859,Student_44859,The labs was average
44860,Student_44860,The exams was helpful
44861,Student_44861,The faculty was average
44862,Student_44862,The exams was amazing
44863,Student_44863,The teaching was normal
44864,Student_44864,The labs was fine
44865,Student_44865,The labs was awful
44866,Student_44866,The course was poor
44867,Student_44867,The faculty was amazing
44868,Student_44868,The exams was great
44869,Student_44869,The exams was difficult
44870,Student_44870,The teaching was good
44871,Student_44871,The labs was fine
